ID,Overetch,Distance,Angle
2,0.1,1.5,1.0
3,0.1,1.5,0.7777777777777778
4,0.1,1.5,0.5555555555555556
5,0.1,1.5,0.33333333333333337
6,0.1,1.5,0.11111111111111116
7,0.1,1.5,-0.11111111111111116
8,0.1,1.5,-0.33333333333333326
9,0.1,1.5,-0.5555555555555554
10,0.1,1.5,-0.7777777777777777
11,0.1,1.5,-1.0
12,0.1,1.6111111111111112,1.0
13,0.1,1.6111111111111112,0.7777777777777778
14,0.1,1.6111111111111112,0.5555555555555556
15,0.1,1.6111111111111112,0.33333333333333337
16,0.1,1.6111111111111112,0.11111111111111116
17,0.1,1.6111111111111112,-0.11111111111111116
18,0.1,1.6111111111111112,-0.33333333333333326
19,0.1,1.6111111111111112,-0.5555555555555554
20,0.1,1.6111111111111112,-0.7777777777777777
21,0.1,1.6111111111111112,-1.0
22,0.1,1.7222222222222223,1.0
23,0.1,1.7222222222222223,0.7777777777777778
24,0.1,1.7222222222222223,0.5555555555555556
25,0.1,1.7222222222222223,0.33333333333333337
26,0.1,1.7222222222222223,0.11111111111111116
27,0.1,1.7222222222222223,-0.11111111111111116
28,0.1,1.7222222222222223,-0.33333333333333326
29,0.1,1.7222222222222223,-0.5555555555555554
30,0.1,1.7222222222222223,-0.7777777777777777
31,0.1,1.7222222222222223,-1.0
32,0.1,1.8333333333333333,1.0
33,0.1,1.8333333333333333,0.7777777777777778
34,0.1,1.8333333333333333,0.5555555555555556
35,0.1,1.8333333333333333,0.33333333333333337
36,0.1,1.8333333333333333,0.11111111111111116
37,0.1,1.8333333333333333,-0.11111111111111116
38,0.1,1.8333333333333333,-0.33333333333333326
39,0.1,1.8333333333333333,-0.5555555555555554
40,0.1,1.8333333333333333,-0.7777777777777777
41,0.1,1.8333333333333333,-1.0
42,0.1,1.9444444444444444,1.0
43,0.1,1.9444444444444444,0.7777777777777778
44,0.1,1.9444444444444444,0.5555555555555556
45,0.1,1.9444444444444444,0.33333333333333337
46,0.1,1.9444444444444444,0.11111111111111116
47,0.1,1.9444444444444444,-0.11111111111111116
48,0.1,1.9444444444444444,-0.33333333333333326
49,0.1,1.9444444444444444,-0.5555555555555554
50,0.1,1.9444444444444444,-0.7777777777777777
51,0.1,1.9444444444444444,-1.0
52,0.1,2.0555555555555554,1.0
53,0.1,2.0555555555555554,0.7777777777777778
54,0.1,2.0555555555555554,0.5555555555555556
55,0.1,2.0555555555555554,0.33333333333333337
56,0.1,2.0555555555555554,0.11111111111111116
57,0.1,2.0555555555555554,-0.11111111111111116
58,0.1,2.0555555555555554,-0.33333333333333326
59,0.1,2.0555555555555554,-0.5555555555555554
60,0.1,2.0555555555555554,-0.7777777777777777
61,0.1,2.0555555555555554,-1.0
62,0.1,2.1666666666666665,1.0
63,0.1,2.1666666666666665,0.7777777777777778
64,0.1,2.1666666666666665,0.5555555555555556
65,0.1,2.1666666666666665,0.33333333333333337
66,0.1,2.1666666666666665,0.11111111111111116
67,0.1,2.1666666666666665,-0.11111111111111116
68,0.1,2.1666666666666665,-0.33333333333333326
69,0.1,2.1666666666666665,-0.5555555555555554
70,0.1,2.1666666666666665,-0.7777777777777777
71,0.1,2.1666666666666665,-1.0
72,0.1,2.2777777777777777,1.0
73,0.1,2.2777777777777777,0.7777777777777778
74,0.1,2.2777777777777777,0.5555555555555556
75,0.1,2.2777777777777777,0.33333333333333337
76,0.1,2.2777777777777777,0.11111111111111116
77,0.1,2.2777777777777777,-0.11111111111111116
78,0.1,2.2777777777777777,-0.33333333333333326
79,0.1,2.2777777777777777,-0.5555555555555554
80,0.1,2.2777777777777777,-0.7777777777777777
81,0.1,2.2777777777777777,-1.0
82,0.1,2.388888888888889,1.0
83,0.1,2.388888888888889,0.7777777777777778
84,0.1,2.388888888888889,0.5555555555555556
85,0.1,2.388888888888889,0.33333333333333337
86,0.1,2.388888888888889,0.11111111111111116
87,0.1,2.388888888888889,-0.11111111111111116
88,0.1,2.388888888888889,-0.33333333333333326
89,0.1,2.388888888888889,-0.5555555555555554
90,0.1,2.388888888888889,-0.7777777777777777
91,0.1,2.388888888888889,-1.0
92,0.1,2.5,1.0
93,0.1,2.5,0.7777777777777778
94,0.1,2.5,0.5555555555555556
95,0.1,2.5,0.33333333333333337
96,0.1,2.5,0.11111111111111116
97,0.1,2.5,-0.11111111111111116
98,0.1,2.5,-0.33333333333333326
99,0.1,2.5,-0.5555555555555554
100,0.1,2.5,-0.7777777777777777
101,0.1,2.5,-1.0
102,0.15555555555555556,1.5,1.0
103,0.15555555555555556,1.5,0.7777777777777778
104,0.15555555555555556,1.5,0.5555555555555556
105,0.15555555555555556,1.5,0.33333333333333337
106,0.15555555555555556,1.5,0.11111111111111116
107,0.15555555555555556,1.5,-0.11111111111111116
108,0.15555555555555556,1.5,-0.33333333333333326
109,0.15555555555555556,1.5,-0.5555555555555554
110,0.15555555555555556,1.5,-0.7777777777777777
111,0.15555555555555556,1.5,-1.0
112,0.15555555555555556,1.6111111111111112,1.0
113,0.15555555555555556,1.6111111111111112,0.7777777777777778
114,0.15555555555555556,1.6111111111111112,0.5555555555555556
115,0.15555555555555556,1.6111111111111112,0.33333333333333337
116,0.15555555555555556,1.6111111111111112,0.11111111111111116
117,0.15555555555555556,1.6111111111111112,-0.11111111111111116
118,0.15555555555555556,1.6111111111111112,-0.33333333333333326
119,0.15555555555555556,1.6111111111111112,-0.5555555555555554
120,0.15555555555555556,1.6111111111111112,-0.7777777777777777
121,0.15555555555555556,1.6111111111111112,-1.0
122,0.15555555555555556,1.7222222222222223,1.0
123,0.15555555555555556,1.7222222222222223,0.7777777777777778
124,0.15555555555555556,1.7222222222222223,0.5555555555555556
125,0.15555555555555556,1.7222222222222223,0.33333333333333337
126,0.15555555555555556,1.7222222222222223,0.11111111111111116
127,0.15555555555555556,1.7222222222222223,-0.11111111111111116
128,0.15555555555555556,1.7222222222222223,-0.33333333333333326
129,0.15555555555555556,1.7222222222222223,-0.5555555555555554
130,0.15555555555555556,1.7222222222222223,-0.7777777777777777
131,0.15555555555555556,1.7222222222222223,-1.0
132,0.15555555555555556,1.8333333333333333,1.0
133,0.15555555555555556,1.8333333333333333,0.7777777777777778
134,0.15555555555555556,1.8333333333333333,0.5555555555555556
135,0.15555555555555556,1.8333333333333333,0.33333333333333337
136,0.15555555555555556,1.8333333333333333,0.11111111111111116
137,0.15555555555555556,1.8333333333333333,-0.11111111111111116
138,0.15555555555555556,1.8333333333333333,-0.33333333333333326
139,0.15555555555555556,1.8333333333333333,-0.5555555555555554
140,0.15555555555555556,1.8333333333333333,-0.7777777777777777
141,0.15555555555555556,1.8333333333333333,-1.0
142,0.15555555555555556,1.9444444444444444,1.0
143,0.15555555555555556,1.9444444444444444,0.7777777777777778
144,0.15555555555555556,1.9444444444444444,0.5555555555555556
145,0.15555555555555556,1.9444444444444444,0.33333333333333337
146,0.15555555555555556,1.9444444444444444,0.11111111111111116
147,0.15555555555555556,1.9444444444444444,-0.11111111111111116
148,0.15555555555555556,1.9444444444444444,-0.33333333333333326
149,0.15555555555555556,1.9444444444444444,-0.5555555555555554
150,0.15555555555555556,1.9444444444444444,-0.7777777777777777
151,0.15555555555555556,1.9444444444444444,-1.0
152,0.15555555555555556,2.0555555555555554,1.0
153,0.15555555555555556,2.0555555555555554,0.7777777777777778
154,0.15555555555555556,2.0555555555555554,0.5555555555555556
155,0.15555555555555556,2.0555555555555554,0.33333333333333337
156,0.15555555555555556,2.0555555555555554,0.11111111111111116
157,0.15555555555555556,2.0555555555555554,-0.11111111111111116
158,0.15555555555555556,2.0555555555555554,-0.33333333333333326
159,0.15555555555555556,2.0555555555555554,-0.5555555555555554
160,0.15555555555555556,2.0555555555555554,-0.7777777777777777
161,0.15555555555555556,2.0555555555555554,-1.0
162,0.15555555555555556,2.1666666666666665,1.0
163,0.15555555555555556,2.1666666666666665,0.7777777777777778
164,0.15555555555555556,2.1666666666666665,0.5555555555555556
165,0.15555555555555556,2.1666666666666665,0.33333333333333337
166,0.15555555555555556,2.1666666666666665,0.11111111111111116
167,0.15555555555555556,2.1666666666666665,-0.11111111111111116
168,0.15555555555555556,2.1666666666666665,-0.33333333333333326
169,0.15555555555555556,2.1666666666666665,-0.5555555555555554
170,0.15555555555555556,2.1666666666666665,-0.7777777777777777
171,0.15555555555555556,2.1666666666666665,-1.0
172,0.15555555555555556,2.2777777777777777,1.0
173,0.15555555555555556,2.2777777777777777,0.7777777777777778
174,0.15555555555555556,2.2777777777777777,0.5555555555555556
175,0.15555555555555556,2.2777777777777777,0.33333333333333337
176,0.15555555555555556,2.2777777777777777,0.11111111111111116
177,0.15555555555555556,2.2777777777777777,-0.11111111111111116
178,0.15555555555555556,2.2777777777777777,-0.33333333333333326
179,0.15555555555555556,2.2777777777777777,-0.5555555555555554
180,0.15555555555555556,2.2777777777777777,-0.7777777777777777
181,0.15555555555555556,2.2777777777777777,-1.0
182,0.15555555555555556,2.388888888888889,1.0
183,0.15555555555555556,2.388888888888889,0.7777777777777778
184,0.15555555555555556,2.388888888888889,0.5555555555555556
185,0.15555555555555556,2.388888888888889,0.33333333333333337
186,0.15555555555555556,2.388888888888889,0.11111111111111116
187,0.15555555555555556,2.388888888888889,-0.11111111111111116
188,0.15555555555555556,2.388888888888889,-0.33333333333333326
189,0.15555555555555556,2.388888888888889,-0.5555555555555554
190,0.15555555555555556,2.388888888888889,-0.7777777777777777
191,0.15555555555555556,2.388888888888889,-1.0
192,0.15555555555555556,2.5,1.0
193,0.15555555555555556,2.5,0.7777777777777778
194,0.15555555555555556,2.5,0.5555555555555556
195,0.15555555555555556,2.5,0.33333333333333337
196,0.15555555555555556,2.5,0.11111111111111116
197,0.15555555555555556,2.5,-0.11111111111111116
198,0.15555555555555556,2.5,-0.33333333333333326
199,0.15555555555555556,2.5,-0.5555555555555554
200,0.15555555555555556,2.5,-0.7777777777777777
201,0.15555555555555556,2.5,-1.0
202,0.2111111111111111,1.5,1.0
203,0.2111111111111111,1.5,0.7777777777777778
204,0.2111111111111111,1.5,0.5555555555555556
205,0.2111111111111111,1.5,0.33333333333333337
206,0.2111111111111111,1.5,0.11111111111111116
207,0.2111111111111111,1.5,-0.11111111111111116
208,0.2111111111111111,1.5,-0.33333333333333326
209,0.2111111111111111,1.5,-0.5555555555555554
210,0.2111111111111111,1.5,-0.7777777777777777
211,0.2111111111111111,1.5,-1.0
212,0.2111111111111111,1.6111111111111112,1.0
213,0.2111111111111111,1.6111111111111112,0.7777777777777778
214,0.2111111111111111,1.6111111111111112,0.5555555555555556
215,0.2111111111111111,1.6111111111111112,0.33333333333333337
216,0.2111111111111111,1.6111111111111112,0.11111111111111116
217,0.2111111111111111,1.6111111111111112,-0.11111111111111116
218,0.2111111111111111,1.6111111111111112,-0.33333333333333326
219,0.2111111111111111,1.6111111111111112,-0.5555555555555554
220,0.2111111111111111,1.6111111111111112,-0.7777777777777777
221,0.2111111111111111,1.6111111111111112,-1.0
222,0.2111111111111111,1.7222222222222223,1.0
223,0.2111111111111111,1.7222222222222223,0.7777777777777778
224,0.2111111111111111,1.7222222222222223,0.5555555555555556
225,0.2111111111111111,1.7222222222222223,0.33333333333333337
226,0.2111111111111111,1.7222222222222223,0.11111111111111116
227,0.2111111111111111,1.7222222222222223,-0.11111111111111116
228,0.2111111111111111,1.7222222222222223,-0.33333333333333326
229,0.2111111111111111,1.7222222222222223,-0.5555555555555554
230,0.2111111111111111,1.7222222222222223,-0.7777777777777777
231,0.2111111111111111,1.7222222222222223,-1.0
232,0.2111111111111111,1.8333333333333333,1.0
233,0.2111111111111111,1.8333333333333333,0.7777777777777778
234,0.2111111111111111,1.8333333333333333,0.5555555555555556
235,0.2111111111111111,1.8333333333333333,0.33333333333333337
236,0.2111111111111111,1.8333333333333333,0.11111111111111116
237,0.2111111111111111,1.8333333333333333,-0.11111111111111116
238,0.2111111111111111,1.8333333333333333,-0.33333333333333326
239,0.2111111111111111,1.8333333333333333,-0.5555555555555554
240,0.2111111111111111,1.8333333333333333,-0.7777777777777777
241,0.2111111111111111,1.8333333333333333,-1.0
242,0.2111111111111111,1.9444444444444444,1.0
243,0.2111111111111111,1.9444444444444444,0.7777777777777778
244,0.2111111111111111,1.9444444444444444,0.5555555555555556
245,0.2111111111111111,1.9444444444444444,0.33333333333333337
246,0.2111111111111111,1.9444444444444444,0.11111111111111116
247,0.2111111111111111,1.9444444444444444,-0.11111111111111116
248,0.2111111111111111,1.9444444444444444,-0.33333333333333326
249,0.2111111111111111,1.9444444444444444,-0.5555555555555554
250,0.2111111111111111,1.9444444444444444,-0.7777777777777777
251,0.2111111111111111,1.9444444444444444,-1.0
252,0.2111111111111111,2.0555555555555554,1.0
253,0.2111111111111111,2.0555555555555554,0.7777777777777778
254,0.2111111111111111,2.0555555555555554,0.5555555555555556
255,0.2111111111111111,2.0555555555555554,0.33333333333333337
256,0.2111111111111111,2.0555555555555554,0.11111111111111116
257,0.2111111111111111,2.0555555555555554,-0.11111111111111116
258,0.2111111111111111,2.0555555555555554,-0.33333333333333326
259,0.2111111111111111,2.0555555555555554,-0.5555555555555554
260,0.2111111111111111,2.0555555555555554,-0.7777777777777777
261,0.2111111111111111,2.0555555555555554,-1.0
262,0.2111111111111111,2.1666666666666665,1.0
263,0.2111111111111111,2.1666666666666665,0.7777777777777778
264,0.2111111111111111,2.1666666666666665,0.5555555555555556
265,0.2111111111111111,2.1666666666666665,0.33333333333333337
266,0.2111111111111111,2.1666666666666665,0.11111111111111116
267,0.2111111111111111,2.1666666666666665,-0.11111111111111116
268,0.2111111111111111,2.1666666666666665,-0.33333333333333326
269,0.2111111111111111,2.1666666666666665,-0.5555555555555554
270,0.2111111111111111,2.1666666666666665,-0.7777777777777777
271,0.2111111111111111,2.1666666666666665,-1.0
272,0.2111111111111111,2.2777777777777777,1.0
273,0.2111111111111111,2.2777777777777777,0.7777777777777778
274,0.2111111111111111,2.2777777777777777,0.5555555555555556
275,0.2111111111111111,2.2777777777777777,0.33333333333333337
276,0.2111111111111111,2.2777777777777777,0.11111111111111116
277,0.2111111111111111,2.2777777777777777,-0.11111111111111116
278,0.2111111111111111,2.2777777777777777,-0.33333333333333326
279,0.2111111111111111,2.2777777777777777,-0.5555555555555554
280,0.2111111111111111,2.2777777777777777,-0.7777777777777777
281,0.2111111111111111,2.2777777777777777,-1.0
282,0.2111111111111111,2.388888888888889,1.0
283,0.2111111111111111,2.388888888888889,0.7777777777777778
284,0.2111111111111111,2.388888888888889,0.5555555555555556
285,0.2111111111111111,2.388888888888889,0.33333333333333337
286,0.2111111111111111,2.388888888888889,0.11111111111111116
287,0.2111111111111111,2.388888888888889,-0.11111111111111116
288,0.2111111111111111,2.388888888888889,-0.33333333333333326
289,0.2111111111111111,2.388888888888889,-0.5555555555555554
290,0.2111111111111111,2.388888888888889,-0.7777777777777777
291,0.2111111111111111,2.388888888888889,-1.0
292,0.2111111111111111,2.5,1.0
293,0.2111111111111111,2.5,0.7777777777777778
294,0.2111111111111111,2.5,0.5555555555555556
295,0.2111111111111111,2.5,0.33333333333333337
296,0.2111111111111111,2.5,0.11111111111111116
297,0.2111111111111111,2.5,-0.11111111111111116
298,0.2111111111111111,2.5,-0.33333333333333326
299,0.2111111111111111,2.5,-0.5555555555555554
300,0.2111111111111111,2.5,-0.7777777777777777
301,0.2111111111111111,2.5,-1.0
302,0.26666666666666666,1.5,1.0
303,0.26666666666666666,1.5,0.7777777777777778
304,0.26666666666666666,1.5,0.5555555555555556
305,0.26666666666666666,1.5,0.33333333333333337
306,0.26666666666666666,1.5,0.11111111111111116
307,0.26666666666666666,1.5,-0.11111111111111116
308,0.26666666666666666,1.5,-0.33333333333333326
309,0.26666666666666666,1.5,-0.5555555555555554
310,0.26666666666666666,1.5,-0.7777777777777777
311,0.26666666666666666,1.5,-1.0
312,0.26666666666666666,1.6111111111111112,1.0
313,0.26666666666666666,1.6111111111111112,0.7777777777777778
314,0.26666666666666666,1.6111111111111112,0.5555555555555556
315,0.26666666666666666,1.6111111111111112,0.33333333333333337
316,0.26666666666666666,1.6111111111111112,0.11111111111111116
317,0.26666666666666666,1.6111111111111112,-0.11111111111111116
318,0.26666666666666666,1.6111111111111112,-0.33333333333333326
319,0.26666666666666666,1.6111111111111112,-0.5555555555555554
320,0.26666666666666666,1.6111111111111112,-0.7777777777777777
321,0.26666666666666666,1.6111111111111112,-1.0
322,0.26666666666666666,1.7222222222222223,1.0
323,0.26666666666666666,1.7222222222222223,0.7777777777777778
324,0.26666666666666666,1.7222222222222223,0.5555555555555556
325,0.26666666666666666,1.7222222222222223,0.33333333333333337
326,0.26666666666666666,1.7222222222222223,0.11111111111111116
327,0.26666666666666666,1.7222222222222223,-0.11111111111111116
328,0.26666666666666666,1.7222222222222223,-0.33333333333333326
329,0.26666666666666666,1.7222222222222223,-0.5555555555555554
330,0.26666666666666666,1.7222222222222223,-0.7777777777777777
331,0.26666666666666666,1.7222222222222223,-1.0
332,0.26666666666666666,1.8333333333333333,1.0
333,0.26666666666666666,1.8333333333333333,0.7777777777777778
334,0.26666666666666666,1.8333333333333333,0.5555555555555556
335,0.26666666666666666,1.8333333333333333,0.33333333333333337
336,0.26666666666666666,1.8333333333333333,0.11111111111111116
337,0.26666666666666666,1.8333333333333333,-0.11111111111111116
338,0.26666666666666666,1.8333333333333333,-0.33333333333333326
339,0.26666666666666666,1.8333333333333333,-0.5555555555555554
340,0.26666666666666666,1.8333333333333333,-0.7777777777777777
341,0.26666666666666666,1.8333333333333333,-1.0
342,0.26666666666666666,1.9444444444444444,1.0
343,0.26666666666666666,1.9444444444444444,0.7777777777777778
344,0.26666666666666666,1.9444444444444444,0.5555555555555556
345,0.26666666666666666,1.9444444444444444,0.33333333333333337
346,0.26666666666666666,1.9444444444444444,0.11111111111111116
347,0.26666666666666666,1.9444444444444444,-0.11111111111111116
348,0.26666666666666666,1.9444444444444444,-0.33333333333333326
349,0.26666666666666666,1.9444444444444444,-0.5555555555555554
350,0.26666666666666666,1.9444444444444444,-0.7777777777777777
351,0.26666666666666666,1.9444444444444444,-1.0
352,0.26666666666666666,2.0555555555555554,1.0
353,0.26666666666666666,2.0555555555555554,0.7777777777777778
354,0.26666666666666666,2.0555555555555554,0.5555555555555556
355,0.26666666666666666,2.0555555555555554,0.33333333333333337
356,0.26666666666666666,2.0555555555555554,0.11111111111111116
357,0.26666666666666666,2.0555555555555554,-0.11111111111111116
358,0.26666666666666666,2.0555555555555554,-0.33333333333333326
359,0.26666666666666666,2.0555555555555554,-0.5555555555555554
360,0.26666666666666666,2.0555555555555554,-0.7777777777777777
361,0.26666666666666666,2.0555555555555554,-1.0
362,0.26666666666666666,2.1666666666666665,1.0
363,0.26666666666666666,2.1666666666666665,0.7777777777777778
364,0.26666666666666666,2.1666666666666665,0.5555555555555556
365,0.26666666666666666,2.1666666666666665,0.33333333333333337
366,0.26666666666666666,2.1666666666666665,0.11111111111111116
367,0.26666666666666666,2.1666666666666665,-0.11111111111111116
368,0.26666666666666666,2.1666666666666665,-0.33333333333333326
369,0.26666666666666666,2.1666666666666665,-0.5555555555555554
370,0.26666666666666666,2.1666666666666665,-0.7777777777777777
371,0.26666666666666666,2.1666666666666665,-1.0
372,0.26666666666666666,2.2777777777777777,1.0
373,0.26666666666666666,2.2777777777777777,0.7777777777777778
374,0.26666666666666666,2.2777777777777777,0.5555555555555556
375,0.26666666666666666,2.2777777777777777,0.33333333333333337
376,0.26666666666666666,2.2777777777777777,0.11111111111111116
377,0.26666666666666666,2.2777777777777777,-0.11111111111111116
378,0.26666666666666666,2.2777777777777777,-0.33333333333333326
379,0.26666666666666666,2.2777777777777777,-0.5555555555555554
380,0.26666666666666666,2.2777777777777777,-0.7777777777777777
381,0.26666666666666666,2.2777777777777777,-1.0
382,0.26666666666666666,2.388888888888889,1.0
383,0.26666666666666666,2.388888888888889,0.7777777777777778
384,0.26666666666666666,2.388888888888889,0.5555555555555556
385,0.26666666666666666,2.388888888888889,0.33333333333333337
386,0.26666666666666666,2.388888888888889,0.11111111111111116
387,0.26666666666666666,2.388888888888889,-0.11111111111111116
388,0.26666666666666666,2.388888888888889,-0.33333333333333326
389,0.26666666666666666,2.388888888888889,-0.5555555555555554
390,0.26666666666666666,2.388888888888889,-0.7777777777777777
391,0.26666666666666666,2.388888888888889,-1.0
392,0.26666666666666666,2.5,1.0
393,0.26666666666666666,2.5,0.7777777777777778
394,0.26666666666666666,2.5,0.5555555555555556
395,0.26666666666666666,2.5,0.33333333333333337
396,0.26666666666666666,2.5,0.11111111111111116
397,0.26666666666666666,2.5,-0.11111111111111116
398,0.26666666666666666,2.5,-0.33333333333333326
399,0.26666666666666666,2.5,-0.5555555555555554
400,0.26666666666666666,2.5,-0.7777777777777777
401,0.26666666666666666,2.5,-1.0
402,0.3222222222222222,1.5,1.0
403,0.3222222222222222,1.5,0.7777777777777778
404,0.3222222222222222,1.5,0.5555555555555556
405,0.3222222222222222,1.5,0.33333333333333337
406,0.3222222222222222,1.5,0.11111111111111116
407,0.3222222222222222,1.5,-0.11111111111111116
408,0.3222222222222222,1.5,-0.33333333333333326
409,0.3222222222222222,1.5,-0.5555555555555554
410,0.3222222222222222,1.5,-0.7777777777777777
411,0.3222222222222222,1.5,-1.0
412,0.3222222222222222,1.6111111111111112,1.0
413,0.3222222222222222,1.6111111111111112,0.7777777777777778
414,0.3222222222222222,1.6111111111111112,0.5555555555555556
415,0.3222222222222222,1.6111111111111112,0.33333333333333337
416,0.3222222222222222,1.6111111111111112,0.11111111111111116
417,0.3222222222222222,1.6111111111111112,-0.11111111111111116
418,0.3222222222222222,1.6111111111111112,-0.33333333333333326
419,0.3222222222222222,1.6111111111111112,-0.5555555555555554
420,0.3222222222222222,1.6111111111111112,-0.7777777777777777
421,0.3222222222222222,1.6111111111111112,-1.0
422,0.3222222222222222,1.7222222222222223,1.0
423,0.3222222222222222,1.7222222222222223,0.7777777777777778
424,0.3222222222222222,1.7222222222222223,0.5555555555555556
425,0.3222222222222222,1.7222222222222223,0.33333333333333337
426,0.3222222222222222,1.7222222222222223,0.11111111111111116
427,0.3222222222222222,1.7222222222222223,-0.11111111111111116
428,0.3222222222222222,1.7222222222222223,-0.33333333333333326
429,0.3222222222222222,1.7222222222222223,-0.5555555555555554
430,0.3222222222222222,1.7222222222222223,-0.7777777777777777
431,0.3222222222222222,1.7222222222222223,-1.0
432,0.3222222222222222,1.8333333333333333,1.0
433,0.3222222222222222,1.8333333333333333,0.7777777777777778
434,0.3222222222222222,1.8333333333333333,0.5555555555555556
435,0.3222222222222222,1.8333333333333333,0.33333333333333337
436,0.3222222222222222,1.8333333333333333,0.11111111111111116
437,0.3222222222222222,1.8333333333333333,-0.11111111111111116
438,0.3222222222222222,1.8333333333333333,-0.33333333333333326
439,0.3222222222222222,1.8333333333333333,-0.5555555555555554
440,0.3222222222222222,1.8333333333333333,-0.7777777777777777
441,0.3222222222222222,1.8333333333333333,-1.0
442,0.3222222222222222,1.9444444444444444,1.0
443,0.3222222222222222,1.9444444444444444,0.7777777777777778
444,0.3222222222222222,1.9444444444444444,0.5555555555555556
445,0.3222222222222222,1.9444444444444444,0.33333333333333337
446,0.3222222222222222,1.9444444444444444,0.11111111111111116
447,0.3222222222222222,1.9444444444444444,-0.11111111111111116
448,0.3222222222222222,1.9444444444444444,-0.33333333333333326
449,0.3222222222222222,1.9444444444444444,-0.5555555555555554
450,0.3222222222222222,1.9444444444444444,-0.7777777777777777
451,0.3222222222222222,1.9444444444444444,-1.0
452,0.3222222222222222,2.0555555555555554,1.0
453,0.3222222222222222,2.0555555555555554,0.7777777777777778
454,0.3222222222222222,2.0555555555555554,0.5555555555555556
455,0.3222222222222222,2.0555555555555554,0.33333333333333337
456,0.3222222222222222,2.0555555555555554,0.11111111111111116
457,0.3222222222222222,2.0555555555555554,-0.11111111111111116
458,0.3222222222222222,2.0555555555555554,-0.33333333333333326
459,0.3222222222222222,2.0555555555555554,-0.5555555555555554
460,0.3222222222222222,2.0555555555555554,-0.7777777777777777
461,0.3222222222222222,2.0555555555555554,-1.0
462,0.3222222222222222,2.1666666666666665,1.0
463,0.3222222222222222,2.1666666666666665,0.7777777777777778
464,0.3222222222222222,2.1666666666666665,0.5555555555555556
465,0.3222222222222222,2.1666666666666665,0.33333333333333337
466,0.3222222222222222,2.1666666666666665,0.11111111111111116
467,0.3222222222222222,2.1666666666666665,-0.11111111111111116
468,0.3222222222222222,2.1666666666666665,-0.33333333333333326
469,0.3222222222222222,2.1666666666666665,-0.5555555555555554
470,0.3222222222222222,2.1666666666666665,-0.7777777777777777
471,0.3222222222222222,2.1666666666666665,-1.0
472,0.3222222222222222,2.2777777777777777,1.0
473,0.3222222222222222,2.2777777777777777,0.7777777777777778
474,0.3222222222222222,2.2777777777777777,0.5555555555555556
475,0.3222222222222222,2.2777777777777777,0.33333333333333337
476,0.3222222222222222,2.2777777777777777,0.11111111111111116
477,0.3222222222222222,2.2777777777777777,-0.11111111111111116
478,0.3222222222222222,2.2777777777777777,-0.33333333333333326
479,0.3222222222222222,2.2777777777777777,-0.5555555555555554
480,0.3222222222222222,2.2777777777777777,-0.7777777777777777
481,0.3222222222222222,2.2777777777777777,-1.0
482,0.3222222222222222,2.388888888888889,1.0
483,0.3222222222222222,2.388888888888889,0.7777777777777778
484,0.3222222222222222,2.388888888888889,0.5555555555555556
485,0.3222222222222222,2.388888888888889,0.33333333333333337
486,0.3222222222222222,2.388888888888889,0.11111111111111116
487,0.3222222222222222,2.388888888888889,-0.11111111111111116
488,0.3222222222222222,2.388888888888889,-0.33333333333333326
489,0.3222222222222222,2.388888888888889,-0.5555555555555554
490,0.3222222222222222,2.388888888888889,-0.7777777777777777
491,0.3222222222222222,2.388888888888889,-1.0
492,0.3222222222222222,2.5,1.0
493,0.3222222222222222,2.5,0.7777777777777778
494,0.3222222222222222,2.5,0.5555555555555556
495,0.3222222222222222,2.5,0.33333333333333337
496,0.3222222222222222,2.5,0.11111111111111116
497,0.3222222222222222,2.5,-0.11111111111111116
498,0.3222222222222222,2.5,-0.33333333333333326
499,0.3222222222222222,2.5,-0.5555555555555554
500,0.3222222222222222,2.5,-0.7777777777777777
501,0.3222222222222222,2.5,-1.0
502,0.37777777777777777,1.5,1.0
